Circuit Name,Qubit Num,Gate Num,method,lay,cx_ideal,cx_constrained,cx_added,depth_ideal,depth_constrained,seed,layout_time_s,transpile_time_s,size
decod24-v2_43,4,52,sabre,True,22,22,0,30,30,7842,0.001466,0.002679,52
decod24-v2_43,4,52,vf2,True,22,22,0,30,30,7842,0.000757,0.002668,52
decod24-v2_43,4,52,dense,True,22,49,27,30,49,7842,0.000939,0.003722,79
decod24-v2_43,4,52,trivial,True,22,46,24,30,44,7942,0.000439,0.003697,76
decod24-v2_43,4,52,sabre,True,22,22,0,30,30,7942,0.001578,0.002576,52
decod24-v2_43,4,52,vf2,True,22,22,0,30,30,7942,0.000762,0.002521,52
decod24-v2_43,4,52,dense,True,22,55,33,30,55,7942,0.000755,0.003734,85
decod24-v2_43,4,52,trivial,True,22,64,42,30,75,8042,0.000415,0.003782,94
decod24-v2_43,4,52,sabre,True,22,22,0,30,30,8042,0.001590,0.002634,52
decod24-v2_43,4,52,vf2,True,22,22,0,30,30,8042,0.000765,0.002568,52
decod24-v2_43,4,52,dense,True,22,52,30,30,49,8042,0.000741,0.003693,82
decod24-v2_43,4,52,trivial,True,22,67,45,30,75,8142,0.000424,0.003800,97
decod24-v2_43,4,52,sabre,True,22,31,9,30,41,8142,0.001650,0.003421,61
decod24-v2_43,4,52,vf2,True,22,22,0,30,30,8142,0.000770,0.002602,52
decod24-v2_43,4,52,dense,True,22,67,45,30,65,8142,0.000782,0.003784,97
decod24-v2_43,4,52,trivial,True,22,64,42,30,75,8242,0.000421,0.003776,94
decod24-v2_43,4,52,sabre,True,22,22,0,30,30,8242,0.001681,0.002488,52
decod24-v2_43,4,52,vf2,True,22,22,0,30,30,8242,0.000778,0.002517,52
decod24-v2_43,4,52,dense,True,22,49,27,30,50,8242,0.000693,0.003559,79
decod24-v2_43,4,52,trivial,True,22,43,21,30,44,8342,0.000424,0.003538,73
decod24-v2_43,4,52,sabre,True,22,31,9,30,41,8342,0.001771,0.003379,61
decod24-v2_43,4,52,vf2,True,22,22,0,30,30,8342,0.000786,0.002585,52
decod24-v2_43,4,52,dense,True,22,73,51,30,80,8342,0.000758,0.003824,103
decod24-v2_43,4,52,trivial,True,22,61,39,30,72,8442,0.000421,0.003692,91
decod24-v2_43,4,52,sabre,True,22,22,0,30,30,8442,0.001426,0.002579,52
decod24-v2_43,4,52,vf2,True,22,22,0,30,30,8442,0.000763,0.002593,52
decod24-v2_43,4,52,dense,True,22,58,36,30,57,8442,0.000721,0.003601,88
decod24-v2_43,4,52,trivial,True,22,49,27,30,47,8542,0.000420,0.003685,79
decod24-v2_43,4,52,sabre,True,22,22,0,30,30,8542,0.001590,0.002564,52
decod24-v2_43,4,52,vf2,True,22,22,0,30,30,8542,0.000789,0.002571,52
decod24-v2_43,4,52,dense,True,22,70,48,30,70,8542,0.000712,0.003826,100
decod24-v2_43,4,52,trivial,True,22,55,33,30,64,8642,0.000419,0.003730,85
decod24-v2_43,4,52,sabre,True,22,22,0,30,30,8642,0.001524,0.002582,52
decod24-v2_43,4,52,vf2,True,22,22,0,30,30,8642,0.000793,0.002551,52
decod24-v2_43,4,52,dense,True,22,43,21,30,46,8642,0.000739,0.003546,73
decod24-v2_43,4,52,trivial,True,22,55,33,30,62,8742,0.000419,0.003732,85
decod24-v2_43,4,52,sabre,True,22,31,9,30,41,8742,0.001551,0.003432,61
decod24-v2_43,4,52,vf2,True,22,22,0,30,30,8742,0.000754,0.002579,52
decod24-v2_43,4,52,dense,True,22,55,33,30,56,8742,0.000738,0.003641,85
decod24-v2_43,4,52,trivial,True,22,73,51,30,81,8842,0.000415,0.003813,103
decod24-v2_43,4,52,sabre,True,22,22,0,30,30,8842,0.001567,0.002537,52
decod24-v2_43,4,52,vf2,True,22,22,0,30,30,8842,0.000765,0.002522,52
decod24-v2_43,4,52,dense,True,22,70,48,30,83,8842,0.000728,0.003768,100
decod24-v2_43,4,52,trivial,True,22,70,48,30,83,8942,0.000422,0.003987,100
decod24-v2_43,4,52,sabre,True,22,22,0,30,30,8942,0.001515,0.020900,52
decod24-v2_43,4,52,vf2,True,22,22,0,30,30,8942,0.000892,0.002480,52
decod24-v2_43,4,52,dense,True,22,70,48,30,72,8942,0.000813,0.003737,100
decod24-v2_43,4,52,trivial,True,22,49,27,30,46,9042,0.000411,0.003684,79
decod24-v2_43,4,52,sabre,True,22,22,0,30,30,9042,0.001519,0.002612,52
decod24-v2_43,4,52,vf2,True,22,22,0,30,30,9042,0.000764,0.002513,52
decod24-v2_43,4,52,dense,True,22,49,27,30,53,9042,0.000782,0.003570,79
decod24-v2_43,4,52,trivial,True,22,61,39,30,70,9142,0.000409,0.003624,91
decod24-v2_43,4,52,sabre,True,22,31,9,30,41,9142,0.001550,0.003422,61
decod24-v2_43,4,52,vf2,True,22,22,0,30,30,9142,0.000747,0.002539,52
decod24-v2_43,4,52,dense,True,22,58,36,30,57,9142,0.000746,0.003653,88
decod24-v2_43,4,52,trivial,True,22,46,24,30,49,9242,0.000417,0.003693,76
decod24-v2_43,4,52,sabre,True,22,22,0,30,30,9242,0.001543,0.002497,52
decod24-v2_43,4,52,vf2,True,22,22,0,30,30,9242,0.000761,0.002546,52
decod24-v2_43,4,52,dense,True,22,49,27,30,49,9242,0.000749,0.003530,79
decod24-v2_43,4,52,trivial,True,22,58,36,30,62,9342,0.000427,0.003597,88
decod24-v2_43,4,52,sabre,True,22,22,0,30,30,9342,0.001676,0.002556,52
decod24-v2_43,4,52,vf2,True,22,22,0,30,30,9342,0.000746,0.002488,52
decod24-v2_43,4,52,dense,True,22,70,48,30,82,9342,0.000735,0.003718,100
decod24-v2_43,4,52,trivial,True,22,67,45,30,77,9442,0.000419,0.003781,97
decod24-v2_43,4,52,sabre,True,22,22,0,30,30,9442,0.001497,0.002501,52
decod24-v2_43,4,52,vf2,True,22,22,0,30,30,9442,0.000760,0.002527,52
decod24-v2_43,4,52,dense,True,22,70,48,30,64,9442,0.000717,0.003722,100
decod24-v2_43,4,52,trivial,True,22,61,39,30,70,9542,0.000416,0.003791,91
decod24-v2_43,4,52,sabre,True,22,22,0,30,30,9542,0.001523,0.002517,52
decod24-v2_43,4,52,vf2,True,22,22,0,30,30,9542,0.000765,0.002527,52
decod24-v2_43,4,52,dense,True,22,76,54,30,82,9542,0.000722,0.003809,106
decod24-v2_43,4,52,trivial,True,22,67,45,30,78,9642,0.000414,0.003748,97
decod24-v2_43,4,52,sabre,True,22,31,9,30,41,9642,0.001745,0.003450,61
decod24-v2_43,4,52,vf2,True,22,22,0,30,30,9642,0.000802,0.002578,52
decod24-v2_43,4,52,dense,True,22,70,48,30,76,9642,0.000757,0.003697,100
decod24-v2_43,4,52,trivial,True,22,70,48,30,79,9742,0.000414,0.003822,100
decod24-v2_43,4,52,sabre,True,22,22,0,30,30,9742,0.001605,0.002561,52
decod24-v2_43,4,52,vf2,True,22,22,0,30,30,9742,0.000759,0.002526,52
decod24-v2_43,4,52,dense,True,22,49,27,30,50,9742,0.000714,0.003520,79
decod24-v2_43,4,52,trivial,True,22,64,42,30,76,9842,0.000416,0.003776,94
decod24-v2_43,4,52,sabre,True,22,22,0,30,30,9842,0.001545,0.002542,52
decod24-v2_43,4,52,vf2,True,22,22,0,30,30,9842,0.000755,0.002521,52
decod24-v2_43,4,52,dense,True,22,49,27,30,50,9842,0.000735,0.003577,79
decod24-v2_43,4,52,trivial,True,22,61,39,30,72,9942,0.000411,0.003659,91
decod24-v2_43,4,52,sabre,True,22,22,0,30,30,9942,0.001417,0.002563,52
decod24-v2_43,4,52,vf2,True,22,22,0,30,30,9942,0.000742,0.002515,52
decod24-v2_43,4,52,dense,True,22,55,33,30,54,9942,0.000752,0.003572,85
4mod5-v1_22,5,21,trivial,True,11,32,21,12,32,43,0.000196,0.002918,42
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,43,0.000970,0.002043,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,43,0.000644,0.002045,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,22,43,0.000506,0.002720,30
4mod5-v1_22,5,21,trivial,True,11,41,30,12,35,143,0.000216,0.003018,51
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,143,0.000943,0.001944,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,143,0.000663,0.002007,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,21,143,0.000516,0.002670,30
4mod5-v1_22,5,21,trivial,True,11,35,24,12,35,243,0.000215,0.002896,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,243,0.000961,0.001980,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,243,0.000650,0.002002,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,22,243,0.000492,0.002632,30
4mod5-v1_22,5,21,trivial,True,11,35,24,12,29,343,0.000207,0.002886,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,343,0.000986,0.001984,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,343,0.000685,0.001981,21
4mod5-v1_22,5,21,dense,True,11,23,12,12,23,343,0.000514,0.002659,33
4mod5-v1_22,5,21,trivial,True,11,32,21,12,26,443,0.000225,0.003154,42
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,443,0.000977,0.001936,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,443,0.000676,0.001947,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,22,443,0.000496,0.002648,30
4mod5-v1_22,5,21,trivial,True,11,35,24,12,36,543,0.000212,0.002797,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,543,0.000987,0.001974,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,543,0.000678,0.001990,21
4mod5-v1_22,5,21,dense,True,11,23,12,12,24,543,0.000515,0.002664,33
4mod5-v1_22,5,21,trivial,True,11,38,27,12,34,643,0.000213,0.002796,48
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,643,0.000988,0.001914,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,643,0.000647,0.002007,21
4mod5-v1_22,5,21,dense,True,11,23,12,12,26,643,0.000499,0.002691,33
4mod5-v1_22,5,21,trivial,True,11,35,24,12,35,743,0.000210,0.003181,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,743,0.001012,0.001931,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,743,0.000664,0.001977,21
4mod5-v1_22,5,21,dense,True,11,23,12,12,24,743,0.000510,0.002659,33
4mod5-v1_22,5,21,trivial,True,11,32,21,12,32,843,0.000212,0.002809,42
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,843,0.001013,0.001987,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,843,0.000633,0.002019,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,23,843,0.000488,0.002693,30
4mod5-v1_22,5,21,trivial,True,11,35,24,12,35,943,0.000211,0.002833,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,943,0.000978,0.001975,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,943,0.000653,0.001971,21
4mod5-v1_22,5,21,dense,True,11,23,12,12,27,943,0.000512,0.002659,33
4mod5-v1_22,5,21,trivial,True,11,32,21,12,33,1043,0.000213,0.003104,42
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,1043,0.000927,0.001911,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,1043,0.000638,0.001955,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,23,1043,0.000498,0.002686,30
4mod5-v1_22,5,21,trivial,True,11,35,24,12,34,1143,0.000219,0.002855,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,1143,0.001087,0.001951,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,1143,0.000658,0.002005,21
4mod5-v1_22,5,21,dense,True,11,23,12,12,26,1143,0.000490,0.002684,33
4mod5-v1_22,5,21,trivial,True,11,35,24,12,35,1243,0.000209,0.002873,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,1243,0.001024,0.002027,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,1243,0.000646,0.002045,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,23,1243,0.000492,0.002715,30
4mod5-v1_22,5,21,trivial,True,11,35,24,12,35,1343,0.000215,0.003275,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,1343,0.001038,0.002011,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,1343,0.000680,0.001957,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,21,1343,0.000531,0.002674,30
4mod5-v1_22,5,21,trivial,True,11,35,24,12,35,1443,0.000218,0.002802,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,1443,0.001014,0.002187,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,1443,0.000691,0.002023,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,22,1443,0.000470,0.002691,30
4mod5-v1_22,5,21,trivial,True,11,38,27,12,35,1543,0.000213,0.002842,48
4mod5-v1_22,5,21,sabre,True,11,14,3,12,15,1543,0.000983,0.002709,24
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,1543,0.000671,0.001991,21
4mod5-v1_22,5,21,dense,True,11,23,12,12,23,1543,0.000512,0.002703,33
4mod5-v1_22,5,21,trivial,True,11,35,24,12,34,1643,0.000212,0.003207,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,1643,0.000956,0.001961,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,1643,0.000706,0.002051,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,22,1643,0.000639,0.002745,30
4mod5-v1_22,5,21,trivial,True,11,35,24,12,35,1743,0.000212,0.002834,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,1743,0.000989,0.002055,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,1743,0.000660,0.002070,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,21,1743,0.000516,0.003021,30
4mod5-v1_22,5,21,trivial,True,11,38,27,12,39,1843,0.000214,0.002905,48
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,1843,0.001020,0.002017,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,1843,0.000651,0.002056,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,21,1843,0.000483,0.002739,30
4mod5-v1_22,5,21,trivial,True,11,35,24,12,34,1943,0.000212,0.003085,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,1943,0.001017,0.002103,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,1943,0.000673,0.001981,21
4mod5-v1_22,5,21,dense,True,11,23,12,12,23,1943,0.000468,0.002683,33
4mod5-v1_22,5,21,trivial,True,11,35,24,12,35,2043,0.000209,0.002842,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,2043,0.000920,0.002090,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,2043,0.000708,0.001977,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,22,2043,0.000483,0.002614,30
4mod5-v1_22,5,21,trivial,True,11,35,24,12,34,2143,0.000213,0.002917,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,2143,0.000970,0.001948,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,2143,0.000639,0.001993,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,22,2143,0.000494,0.002636,30
4mod5-v1_22,5,21,trivial,True,11,35,24,12,36,2243,0.000208,0.003180,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,2243,0.000986,0.001937,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,2243,0.000630,0.001951,21
4mod5-v1_22,5,21,dense,True,11,23,12,12,24,2243,0.000512,0.002684,33
4mod5-v1_22,5,21,trivial,True,11,35,24,12,32,2343,0.000211,0.002728,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,2343,0.001013,0.001951,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,2343,0.000640,0.001994,21
4mod5-v1_22,5,21,dense,True,11,23,12,12,23,2343,0.000499,0.002725,33
4mod5-v1_22,5,21,trivial,True,11,35,24,12,36,2443,0.000212,0.002816,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,2443,0.000982,0.001991,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,2443,0.000642,0.002024,21
4mod5-v1_22,5,21,dense,True,11,23,12,12,25,2443,0.000518,0.002746,33
4mod5-v1_22,5,21,trivial,True,11,35,24,12,36,2543,0.000208,0.003121,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,2543,0.001067,0.002016,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,2543,0.000646,0.001986,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,21,2543,0.000511,0.002680,30
4mod5-v1_22,5,21,trivial,True,11,32,21,12,29,2643,0.000209,0.002814,42
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,2643,0.001001,0.001975,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,2643,0.000661,0.002029,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,22,2643,0.000504,0.002598,30
4mod5-v1_22,5,21,trivial,True,11,38,27,12,39,2743,0.000204,0.002869,48
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,2743,0.000944,0.002023,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,2743,0.000631,0.001988,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,22,2743,0.000486,0.002681,30
4mod5-v1_22,5,21,trivial,True,11,41,30,12,38,2843,0.000223,0.003078,51
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,2843,0.000963,0.001980,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,2843,0.000630,0.001980,21
4mod5-v1_22,5,21,dense,True,11,23,12,12,23,2843,0.000470,0.002641,33
4mod5-v1_22,5,21,trivial,True,11,35,24,12,34,2943,0.000217,0.002760,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,2943,0.001019,0.002015,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,2943,0.000650,0.002001,21
4mod5-v1_22,5,21,dense,True,11,23,12,12,26,2943,0.000501,0.002604,33
4mod5-v1_22,5,21,trivial,True,11,38,27,12,39,3043,0.000209,0.002962,48
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,3043,0.001004,0.001990,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,3043,0.000644,0.001985,21
4mod5-v1_22,5,21,dense,True,11,23,12,12,23,3043,0.000495,0.002682,33
4mod5-v1_22,5,21,trivial,True,11,35,24,12,35,3143,0.000209,0.003087,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,3143,0.000987,0.002003,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,3143,0.000647,0.001980,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,21,3143,0.000488,0.002582,30
4mod5-v1_22,5,21,trivial,True,11,35,24,12,37,3243,0.000208,0.002850,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,3243,0.000925,0.001947,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,3243,0.000638,0.001990,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,21,3243,0.000511,0.002660,30
4mod5-v1_22,5,21,trivial,True,11,32,21,12,32,3343,0.000209,0.002797,42
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,3343,0.000971,0.001963,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,3343,0.000636,0.002017,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,21,3343,0.000527,0.002644,30
4mod5-v1_22,5,21,trivial,True,11,35,24,12,35,3443,0.000206,0.003142,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,3443,0.000938,0.001921,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,3443,0.000630,0.001953,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,23,3443,0.000508,0.002629,30
4mod5-v1_22,5,21,trivial,True,11,41,30,12,43,3543,0.000222,0.002946,51
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,3543,0.000962,0.001944,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,3543,0.000646,0.002028,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,22,3543,0.000495,0.002676,30
4mod5-v1_22,5,21,trivial,True,11,35,24,12,36,3643,0.000209,0.002790,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,3643,0.000955,0.001964,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,3643,0.000645,0.002001,21
4mod5-v1_22,5,21,dense,True,11,23,12,12,24,3643,0.000498,0.002750,33
4mod5-v1_22,5,21,trivial,True,11,35,24,12,36,3743,0.000208,0.003153,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,3743,0.000992,0.001903,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,3743,0.000677,0.001996,21
4mod5-v1_22,5,21,dense,True,11,23,12,12,25,3743,0.000484,0.002763,33
4mod5-v1_22,5,21,trivial,True,11,35,24,12,36,3843,0.000214,0.002806,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,3843,0.001071,0.001997,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,3843,0.000647,0.001981,21
4mod5-v1_22,5,21,dense,True,11,23,12,12,26,3843,0.000502,0.002664,33
4mod5-v1_22,5,21,trivial,True,11,32,21,12,32,3943,0.000212,0.002862,42
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,3943,0.000944,0.001981,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,3943,0.000630,0.002019,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,22,3943,0.000514,0.002635,30
4mod5-v1_22,5,21,trivial,True,11,35,24,12,37,4043,0.000217,0.003128,45
4mod5-v1_22,5,21,sabre,True,11,14,3,12,15,4043,0.000970,0.002632,24
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,4043,0.000636,0.001954,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,22,4043,0.000514,0.002680,30
4mod5-v1_22,5,21,trivial,True,11,35,24,12,36,4143,0.000209,0.002795,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,4143,0.000991,0.001949,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,4143,0.000641,0.001992,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,23,4143,0.000482,0.002643,30
4mod5-v1_22,5,21,trivial,True,11,35,24,12,36,4243,0.000207,0.002819,45
4mod5-v1_22,5,21,sabre,True,11,14,3,12,15,4243,0.000990,0.002617,24
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,4243,0.000653,0.002012,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,22,4243,0.000498,0.002620,30
4mod5-v1_22,5,21,trivial,True,11,38,27,12,33,4343,0.000209,0.003113,48
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,4343,0.000937,0.001926,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,4343,0.000675,0.001936,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,21,4343,0.000494,0.002632,30
4mod5-v1_22,5,21,trivial,True,11,38,27,12,32,4443,0.000208,0.002805,48
4mod5-v1_22,5,21,sabre,True,11,14,3,12,15,4443,0.000955,0.002669,24
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,4443,0.000660,0.001999,21
4mod5-v1_22,5,21,dense,True,11,23,12,12,25,4443,0.000497,0.002623,33
4mod5-v1_22,5,21,trivial,True,11,35,24,12,37,4543,0.000212,0.002786,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,4543,0.001023,0.002001,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,4543,0.000655,0.002023,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,22,4543,0.000480,0.002623,30
4mod5-v1_22,5,21,trivial,True,11,38,27,12,39,4643,0.000208,0.003162,48
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,4643,0.000954,0.002000,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,4643,0.000657,0.001940,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,22,4643,0.000480,0.002638,30
4mod5-v1_22,5,21,trivial,True,11,35,24,12,35,4743,0.000209,0.002764,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,4743,0.001011,0.001933,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,4743,0.000661,0.001936,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,22,4743,0.000485,0.002617,30
4mod5-v1_22,5,21,trivial,True,11,35,24,12,36,4843,0.000207,0.002857,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,4843,0.000932,0.001954,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,4843,0.000644,0.002013,21
4mod5-v1_22,5,21,dense,True,11,23,12,12,23,4843,0.000471,0.002762,33
4mod5-v1_22,5,21,trivial,True,11,35,24,12,36,4943,0.000206,0.003087,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,4943,0.000968,0.001956,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,4943,0.000653,0.001999,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,21,4943,0.000470,0.002664,30
4mod5-v1_22,5,21,trivial,True,11,32,21,12,32,5043,0.000213,0.002771,42
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,5043,0.001019,0.001988,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,5043,0.000634,0.002030,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,21,5043,0.000574,0.002650,30
4mod5-v1_22,5,21,trivial,True,11,35,24,12,35,5143,0.000208,0.002827,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,5143,0.001155,0.001957,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,5143,0.000643,0.001968,21
4mod5-v1_22,5,21,dense,True,11,23,12,12,25,5143,0.000518,0.002723,33
4mod5-v1_22,5,21,trivial,True,11,32,21,12,33,5243,0.000211,0.003231,42
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,5243,0.000985,0.001922,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,5243,0.000647,0.002031,21
4mod5-v1_22,5,21,dense,True,11,23,12,12,22,5243,0.000490,0.002672,33
4mod5-v1_22,5,21,trivial,True,11,35,24,12,36,5343,0.000206,0.002870,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,5343,0.001145,0.001958,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,5343,0.000640,0.001958,21
4mod5-v1_22,5,21,dense,True,11,20,9,12,23,5343,0.000471,0.002726,30
4mod5-v1_22,5,21,trivial,True,11,35,24,12,36,5443,0.000213,0.002797,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,5443,0.000969,0.001943,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,5443,0.000635,0.001987,21
4mod5-v1_22,5,21,dense,True,11,23,12,12,23,5443,0.000495,0.002706,33
4mod5-v1_22,5,21,trivial,True,11,35,24,12,36,5543,0.000219,0.003224,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,5543,0.001044,0.001943,21
4mod5-v1_22,5,21,vf2,True,11,11,0,12,12,5543,0.000661,0.002001,21
4mod5-v1_22,5,21,dense,True,11,23,12,12,27,5543,0.000493,0.002666,33
4mod5-v1_22,5,21,trivial,True,11,35,24,12,31,5643,0.000205,0.002795,45
4mod5-v1_22,5,21,sabre,True,11,11,0,12,12,5643,0.001022,0.001991,21
